,artist_id,msd_id,shs_id,title,work_id,dzr_id
3758,ARFSZXM1187FB5A941,TROQDHU12903CCF998,-1.0,Claudette,,138400489
3759,AREZMPH11F4C83B364,TRNMHFQ128F934F7A2,-1.0,Claudette,,134047478
3760,AR5FP401187FB523C9,TRBUFDD128F92D2F97,2393.0,Like A Rolling Stone (LP Version),,7511293
3761,AR4VT3E1187FB570BB,TRKGBOM128F4282328,4651.0,Like A Rolling Stone (LP Version),,3414021
3762,ARZRSDP1187B9ACFF8,TROFUTC128F427D407,10306.0,Like A Rolling Stone (LP Version),,4358386
3763,ARRE7IQ1187FB4CF13,TRWULYO128F42315DA,60303.0,Like A Rolling Stone (LP Version),,14601527
3764,AR5P2UW1187FB3C1B6,TREDDXN128F1499E66,11626.0,Like A Rolling Stone (LP Version),,2294715
3765,ARYVGP31187B9A531A,TROGQRJ128F9340C7C,-1.0,Like A Rolling Stone (LP Version),,75073081
3766,ARAOBIZ1187FB38574,TRHJITX128F426B184,-1.0,Like A Rolling Stone (LP Version),,2485463
3767,ARXPP2T1187FB56515,TRROENN12903CEBE2A,44993.0,I Can't Stand The Rain,,65995427
3768,ARAMLN61187FB4EBEC,TRDWOPL128F92CFEB0,3068.0,I Can't Stand The Rain,,74020842
3769,ARAFPO71187B9BA100,TROASXG128F932E1CE,23803.0,I Can't Stand The Rain,,77786769
3770,ARAIABB1187B9AC6E2,TRICEMN128F92EB54A,85516.0,I Can't Stand The Rain,,4091849
3771,AR0GHWE1187FB4A31B,TRFGMZU128F42A1789,3076.0,I Can't Stand The Rain,,565150
3772,AR6001N1187B9A8632,TRPWFPK128F145963C,-1.0,I Can't Stand The Rain,,3142377
3773,ARTRQUJ1187B992ADD,TRXQHER12903CE3E1E,-1.0,I Can't Stand The Rain,,5596660
3774,ARQSLGK1187FB47CF3,TRMUTED128F424BE70,23553.0,Please Don't Go,,61270215
3775,ARTF5AN1187FB473CE,TRVTEPX128F4238CB8,23554.0,Please Don't Go,,61723627
3776,ARNS6FV1187B98EA8C,TRTHKNP128F92FDC0C,76491.0,Please Don't Go,,121660152
3777,AR8WV031187FB3F903,TRYEBXO128F92DFFE1,-1.0,Please Don't Go,,90619435
3778,AR8UA7Z1187B9AD9C9,TRFJWHM128F1453819,59193.0,Des Heures Hindoues  (Live 2004),,90718253
3779,ARIY7YK1187FB5AC73,TRWUZVF128F92D067A,71499.0,Des Heures Hindoues  (Live 2004),,63103577
3780,AR0CARF1187FB47F54,TRKQMOC128F1469E55,59194.0,Des Heures Hindoues  (Live 2004),,3134610
3781,ARGYVWR11E2835C194,TRBRYPG128F426FC98,95454.0,Wade In The Water,,1028104
3782,AR4PCIG1187B98D07D,TRNLCUY128F92D219A,80024.0,Wade In The Water,,18019148
3783,ARZE4GV1187FB4D541,TRXEPPK128F9300D40,126070.0,Wade In The Water,,11738114
3784,ARG1Q8Z1187B991236,TRAPNMG128F14792A1,130282.0,Once In A While,,3181655
3785,ARIFGKC1187B9B04D5,TRMBBVY128F426A8F3,141562.0,Once In A While,,128848488
3786,ARAOOCU1187FB3F3D8,TRDUWWP12903C9534A,145664.0,Once In A While,,4474372
3787,ARFCUN31187B9AD578,TRIICRA128F9322BAF,8808.0,Dead Flowers,,100914874
3788,ARYOSCO1187B99953E,TRWKSNT128F1468E74,80247.0,Dead Flowers,,3475048
3789,ARW1QW11187B98F7BE,TRKJGFX128F93293B5,-1.0,Dead Flowers,,11815193
3790,ARD34XJ1187FB41FB5,TRHZBXE128F9309A3C,20400.0,The Way You Do The Things You Do,,1143468
3791,ARJP2UI1187FB41CA3,TRPJMOF12903CAC12A,74967.0,The Way You Do The Things You Do,,5422866
3792,AR76ZQP1187FB56A79,TRXJBWR128F92E80FB,20399.0,The Way You Do The Things You Do,,17444776
3793,AR1WWVL1187B9B0306,TRZSZLB128F9348824,51501.0,The Way You Do The Things You Do,,4733330
3794,AR7QCAS1187B9B32EB,TRYNJWS128F14A5676,97837.0,The Way You Do The Things You Do,,6638074
3795,ARZS76R1187FB41927,TROKUHZ128F428CD30,141082.0,This Can't Be Love,,10707021
3796,AR137UW1187B98CCBA,TRGKDAO128F932C414,118690.0,This Can't Be Love,,18137658
3797,AR4HVEF1187B98BE98,TRQYMRX12903CB45F9,41267.0,This Can't Be Love,,122450888
3798,ARO4NIA1187B9B8289,TRWNANP128F14598AE,10783.0,Love For Sale,,131733548
3799,AR8GYV21187B9ABE91,TRBUSGY128E07833AE,19408.0,Love For Sale,,44576011
3800,ARVNNXD1187B9AE50D,TRMMAVF128F147E239,7590.0,Love For Sale,,2496173
3801,ARAYMO31187FB467AB,TRMZSMY128F145FFCE,37431.0,Love For Sale,,3439179
3802,ARGTB581187B988D42,TRLLKHB128F427AB06,81951.0,Love For Sale,,915469
3803,ARJ8GM51187FB5557B,TRUWADS128F428EFEB,7286.0,Love For Sale,,130436314
3804,AR4ZNBW1187FB554B8,TRFPNGV128F92F389F,9179.0,Love For Sale,,130704612
3805,AR5P2UW1187FB3C1B6,TRBRXWU128F9341748,2552.0,Someday Soon,,107363538
3806,ARIF5S61187FB57967,TRKSOZQ128F93395B6,68232.0,Someday Soon,,3123461
3807,AR6X7L91187B989E96,TRQCVTS128F1462FDD,2553.0,Someday Soon,,3231289
3808,AR77GI01187FB4D21A,TRCJZRT128F4279A4D,25634.0,That Lucky Old Sun,,1069040
3809,ARWQEZJ1187FB3ADA9,TROZNEO128F427B070,39126.0,That Lucky Old Sun,,15178855
3810,AR6Y22I1187B9AF690,TRNNYRN128F14994DB,39226.0,That Lucky Old Sun,,2509916
3811,ARMM6WZ1187FB4958D,TRLGSFH128E0798383,81607.0,Night Life,,123210570
3812,ARAFLZ01187B99D8DF,TRPKZDU128F425CDFF,145347.0,Night Life,,3247876
3813,ARXB4J91187B9A9C7D,TRIZPBV128F426BC32,72352.0,Night Life,,90588197
3814,ARROAQE1187B9909CF,TRBLEDR128F92E0F58,90033.0,Love Letters,,7274247
3815,AR6DSDG1187B98FA86,TRBZZKG128F4259A48,1398.0,Love Letters,,4310820
3816,ARCXKY91187B9ACA99,TRKECYD128F14A4545,15465.0,Love Letters,,1090605
3817,AR137UW1187B98CCBA,TRYMKLT128F423D788,131972.0,Love Letters,,1568488
3818,ARMFL561187B9A55C9,TRVYNYM128E078295A,81226.0,Love Letters,,130164524
3819,ARQOCBW1187B9AA143,TRAAMHR128F426E6D6,134109.0,Rock Around The Clock,,3090987
3820,ARTG85X1187B99D1F5,TRHMQMF128F428C7F7,60497.0,Rock Around The Clock,,99417274
3821,AREVEJI1187FB56C06,TRAAVJY128F932F932,-1.0,Rock Around The Clock,,1749949
3822,ARIDBCA11F4C83D58D,TRIDSHO128F42420AA,-1.0,Rock Around The Clock,,1749949
3823,ARJ47MO1187B9B3838,TRMACZS128F426E9B6,-1.0,Rock Around The Clock,,3172146
3824,ARO4NIA1187B9B8289,TRJCGWD128EF356BA6,104325.0,The Good Life,,130654002
3825,AR4ZNBW1187FB554B8,TRBOAHE128F92EA8BA,35210.0,The Good Life,,867199
3826,ARD0FN11187B9B25CD,TRVTPID128F145D5F1,70743.0,The Good Life,,3402035
3827,ARXPE8V1187B99AEC9,TRUTRQJ128F92F57B6,5549.0,Smoke On The Water,,60840057
3828,AROXJ681187FB455CE,TRVWHLL128F934B08E,89857.0,Smoke On The Water,,70877859
3829,AR2ZLR21187B98D552,TRSEVGZ128F9309FA0,82028.0,Smoke On The Water,,11850606
3830,ARD7TVE1187B99BFB1,TRGIGGX128F9304BAE,132843.0,Smoke On The Water,,11500156
3831,AR25KL71187B9A26E5,TRFOWYR12903CA46E4,-1.0,Smoke On The Water,,1753045
3832,AR5DS4D1187FB47510,TRNIPAB128F92D1667,-1.0,Smoke On The Water,,121848730
3833,ARIRNUG1187B9B0D8D,TRGKBXS128F934AF2D,-1.0,Smoke On The Water,,76189183
3834,ARHTAPO1187FB5AADE,TRNYMVX128F4283627,78744.0,Wasted Years,,3360629
3835,ARTOJAQ1187B990DA0,TRSCLZN128F4257D46,149805.0,Wasted Years,,3967555
3836,AR53RLV1187FB39AA5,TRLYPPC128F428BCEA,-1.0,Wasted Years,,1158539
3837,ARIPXFO1187B9ACFF9,TRDAWDU128E078634C,31975.0,Lay All Your Love On Me,,68927001
3838,AR6UR0Q11C8A4158E6,TRVJFOW128F4247F98,79153.0,Lay All Your Love On Me,,1578995
3839,ART50HO1187FB4D0ED,TRPWMGN128E078F2B8,221.0,Lay All Your Love On Me,,76376863
3840,ARCUWVO1242078012A,TRXCKLN128EF3456DE,222.0,Lay All Your Love On Me,,20504571
3841,ARXT81I1187B9B9A27,TRMXVRY128F4227D6E,-1.0,Lay All Your Love On Me,,2584717
3842,ARQTI5W1187FB5CCFF,TROEODS128F92FE97A,20615.0,Rose Garden,,531859
3843,ARDHU271187B99C869,TROJBOD128F93382E2,72675.0,Rose Garden,,929461
3844,ARTO6KU1187B99910C,TRNRRTI12903CEBFAC,72674.0,Rose Garden,,14292341
3845,ARWY7I71187FB36C3D,TRNLTWI128F42405D4,2819.0,You Don't Own Me,,1249940
3846,AREQIT21187B9AEB7F,TREPOHJ128F14637B0,51487.0,You Don't Own Me,,14457481
3847,ARBF2EW1187B99EACF,TRFROHJ128F4263E33,-1.0,You Don't Own Me,,829842
3848,ARANIJI11F4C83EFD2,TRDLZTR12903CCE657,24138.0,Monkey Man,,36701401
3849,ARCJBLL1187B9908C3,TRYJMHL128F92E7BDF,24139.0,Monkey Man,,3132596
3850,ARWD25M1187FB4C563,TRXDWII128F426317A,68743.0,Monkey Man,,71238375
3851,ARAV0V51187B98F15B,TRKFUHT128F92D8D52,-1.0,Monkey Man,,103277068
3852,AR7S25U1187FB5C0BA,TRGXKQE12903CE4011,32838.0,Mercy Mercy Me (The Ecology),,14601052
3853,ARHTHC01187B9B6D2A,TRKEIQT128E0784D71,35813.0,Mercy Mercy Me (The Ecology),,914342
3854,ARB3YNF1187B992AF0,TRNRICA12903CC4299,120065.0,Mercy Mercy Me (The Ecology),,5530512
3855,ARGFBUY1187B98DDE4,TRFONRL128F149A2EE,4064.0,Mercy Mercy Me (The Ecology),,2262728
3856,AREI0AM1187FB54C33,TRIAMTN128F149EF66,4745.0,Reason To Believe (1990 Digital Remaster),,2301588
3857,AR7HM181187FB3CFC1,TRVWDOI128F93033E9,56918.0,Reason To Believe (1990 Digital Remaster),,4304538
3858,ARCGWCS1187FB3F25B,TRPSVBP128F9311D19,45868.0,Reason To Believe (1990 Digital Remaster),,13508681
3859,AR3FIT31187FB41A7D,TRCWAGJ128F9320963,73647.0,Reason To Believe (1990 Digital Remaster),,4007345
3860,ARBSRHV1187FB47B3D,TRMDXNS128F4285337,76655.0,Reason To Believe (1990 Digital Remaster),,71174956
3861,ARWPYQI1187FB4D55A,TRDYOGH128F425A8F6,44529.0,And I Love You So,,575072
3862,AR5J7RY1187FB3781C,TRCBGZK128F146FFAC,127490.0,And I Love You So,,3483423
3863,ARRYSKB1187B98D3E4,TRFTKDU128F427F1AA,85965.0,And I Love You So,,595083
3864,ARIQC381187B9A825E,TRLMEUS128F92EFA7B,62791.0,Desafinado,,2309992
3865,AR9AWNF1187B9AB0B4,TRYAEJB12903CB1293,96804.0,Desafinado,,15411853
3866,ARGMXQW1187FB54C34,TRMQMWI128F92D7E75,94465.0,Desafinado,,3141227
3867,ARJUNZD1187B9A5DAE,TRHJOFW128F92F6065,23912.0,Desafinado,,69188653
3868,AR3THYK1187B999F1F,TRQFWLV128F149A140,21528.0,Desafinado,,2309992
3869,ARLFSMQ1187B9A2CA8,TRJAYAL128F9305E3F,23157.0,Kitty,,3301434
3870,ARISIE71187B9B179D,TRWUJSG128F93331F0,30514.0,Kitty,,6259349
3871,AR7WFGC1187B9B1CD4,TRXEHQS128F931484C,23159.0,Kitty,,13141135
3872,AR5FP401187FB523C9,TRYZXZA12903CE65AF,105130.0,Here Comes Santa Claus,,4273665
3873,AR358YS1187FB44A29,TRLOGFL12903CBA5C9,87564.0,Here Comes Santa Claus,,11056242
3874,AR7AGFV1187FB578BC,TRXUTTJ128F149608F,79202.0,Here Comes Santa Claus,,111855728
3875,ARIJE1A1187B9A458D,TROIZNH128F149955C,140342.0,St. Louis Blues (Album Version),,130621774
3876,AR67O9R1187B9927D7,TRUZBCX128F42841B0,119119.0,St. Louis Blues (Album Version),,106893566
3877,ARAJM741187B98BD52,TRDGWKQ128F931211D,102263.0,St. Louis Blues (Album Version),,843181
3878,ARTIU041187FB4D00E,TRFQVSG128F1471050,41943.0,St. Louis Blues (Album Version),,3540153
3879,ARN7OQ21187FB5A6B3,TRVGLYC128F9312158,108676.0,St. Louis Blues (Album Version),,12995538
3880,AR3JJGQ1187FB410B5,TRADNTQ128F145F1AE,64393.0,St. Louis Blues (Album Version),,123116670
3881,ARTJECM1187B9930BA,TRJQJPO128F92F87DF,139849.0,St. Louis Blues (Album Version),,1027716
3882,ARTCFW71187B9967A5,TRWCNTQ12903D0568E,139111.0,St. Louis Blues (Album Version),,20537311
3883,AR1QF001187B9B2B9F,TRWKLTE128F932C11E,138192.0,St. Louis Blues (Album Version),,137302242
3884,AR6NBDC1187FB4D96D,TRHYRYL128F427E216,94953.0,St. Louis Blues (Album Version),,1564734
3885,ARLKR161187FB50694,TRXFBCH128F427130D,-1.0,St. Louis Blues (Album Version),,137302242
3886,ARZGNVZ11F43A69F24,TRFIVZI12903CEA581,-1.0,St. Louis Blues (Album Version),,137302242
3887,ARGEMYI11F4C84617B,TRGWAEG12903CBA5E2,-1.0,St. Louis Blues (Album Version),,12608198
3888,ARJD3JF1187FB3E996,TRVKRZS12903D0EBBA,-1.0,St. Louis Blues (Album Version),,98366170
3889,ARYYCVC1187B9A8510,TRLIDYB128F92DEE4D,-1.0,St. Louis Blues (Album Version),,138522085
3890,ARB1DDF1187FB4FCFB,TRMDHOW128F932A4F6,-1.0,St. Louis Blues (Album Version),,95191088
3891,ARQW3Z61187B9B792E,TRRQIIS128F4269FB9,-1.0,St. Louis Blues (Album Version),,1069030
3892,AR6KYS71187B9A2951,TRTPDCB128F4261071,-1.0,St. Louis Blues (Album Version),,138383553
3893,AR0XOGM1187B9B3754,TRQNTBS128F93337FE,107768.0,I'll Be Home For Christmas (Album Version),,6260624
3894,ARVZDOM1187B9B49C9,TRMOCCY128F426573F,64592.0,I'll Be Home For Christmas (Album Version),,626396
3895,AR358YS1187FB44A29,TRVTCXS12903CBA5CF,87569.0,I'll Be Home For Christmas (Album Version),,11056246
3896,ARWXN7M1187B98C47D,TREKKQN128F4263AB3,46926.0,I'll Be Home For Christmas (Album Version),,627104
3897,AR26HRX1187FB3620F,TRDTGBQ128F149A217,144092.0,I'll Be Home For Christmas (Album Version),,17419273
3898,ARCXKY91187B9ACA99,TRAQPYS128F14534D6,64866.0,I'll Be Home For Christmas (Album Version),,7297133
3899,AR58JT11187B9AF4CC,TRJXQMP128F14923AC,47630.0,I'll Be Home For Christmas (Album Version),,1124332
3900,ARMKYF21187FB3A13E,TRYJNGV128F92F22C2,64266.0,I'll Be Home For Christmas (Album Version),,3332060
3901,ARY8LJ11187FB4019B,TRBUZOQ128F42962F0,143618.0,I'll Be Home For Christmas (Album Version),,137434354
3902,ARAYMO31187FB467AB,TRUUKZR128F145C607,46630.0,I'll Be Home For Christmas (Album Version),,3438362
3903,ARV8BZX1187FB3E89E,TRURRHQ128F92E6813,86645.0,I'll Be Home For Christmas (Album Version),,2325160
3904,AR8E1VH1187B9AE7B5,TRLTAKR128F42AA203,23094.0,I'll Be Home For Christmas (Album Version),,3377277
3905,ARJQJQO1187FB4FD5A,TRVMFQV128F425EDEB,66018.0,I'll Be Home For Christmas (Album Version),,13161186
3906,ARXOB9P1187B99101A,TRZDWRH128F4266AFB,39184.0,I'll Be Home For Christmas (Album Version),,573644
3907,ARRL2QH1187B9AC814,TRGVTHT12903CFB7BC,-1.0,I'll Be Home For Christmas (Album Version),,10563083
3908,ARULZ741187B9AD2EF,TROCEQT128F92E65C2,-1.0,I'll Be Home For Christmas (Album Version),,60868764
3909,ARGS67J1187FB3FC1A,TROTTYH128F42375F3,775.0,You've Lost That Lovin' Feelin',,1170127
3910,AR33KSV1187FB4B900,TRYJMKE128F4268B8B,51016.0,You've Lost That Lovin' Feelin',,7379497
3911,AR40GSU1187FB3AA01,TRHCLHW128F4263648,45989.0,You've Lost That Lovin' Feelin',,79904166
3912,ARIPXFO1187B9ACFF9,TRQNCWH128F427B785,776.0,You've Lost That Lovin' Feelin',,131300912
3913,AR9W3X91187FB3994C,TRXXPYK128F14805B7,14917.0,A Groovy Kind Of Love (Live),,14615135
3914,AR0N9BV1187FB3AD01,TRNSRWC12903CD884F,88767.0,A Groovy Kind Of Love (Live),,44971021
3915,ARB6PDA1187FB5869C,TRIMGYM128E07848C0,60276.0,A Groovy Kind Of Love (Live),,907680
3916,ARAG1SF1187FB3F8BC,TRBUMXU128F93048C3,98456.0,People Are Strange,,4371984
3917,ARUGU0E1187B9B30F6,TRQPGMD128EF34280A,184.0,People Are Strange,,3613552
3918,ARVPWZP1187B98CF44,TRHDCEB128F930A224,43163.0,People Are Strange,,13032547
3919,ARCGWLH1187B9AC714,TRPPADH128F9335972,1749.0,Lady Marmalade,,573953
3920,AR0S7TA1187FB4D024,TRCUJKA128E07927AE,1751.0,Lady Marmalade,,2466324
3921,ARAS3371187FB4CFB0,TRXAHEE128E078F3E3,1750.0,Lady Marmalade,,706858
3922,ARQ294N1187FB53D2A,TRLHPDA128F9312CF1,2950.0,Dancing In The Street (2002 Digital Remaster),,4181774
3923,ARZOB721187FB545AE,TRNVQWD128F9351DD6,2947.0,Dancing In The Street (2002 Digital Remaster),,909576
3924,ARYQ8281187FB58C34,TRXVVDD128F9344984,96168.0,Dancing In The Street (2002 Digital Remaster),,93561478
3925,AR40GSU1187FB3AA01,TRCGSBN128F4267E03,33197.0,Dancing In The Street (2002 Digital Remaster),,79835470
3926,AR7EJ7P1187B98F28A,TRAWOYN128F92F2D34,-1.0,Dancing In The Street (2002 Digital Remaster),,909576
3927,ARJZHVA12454A43068,TRWVJLU128F92FD8A6,-1.0,Dancing In The Street (2002 Digital Remaster),,909576
3928,ARWX5TK1187FB4CDBE,TRWIJPQ128E078F18E,-1.0,Dancing In The Street (2002 Digital Remaster),,2506906
3929,AR6NBDC1187FB4D96D,TRGDVCZ128F93268D6,8706.0,Beautiful Delilah,,130052350
3930,ARRGSZH1187FB4C6F8,TRQIAFC12903CE5CF8,33352.0,Beautiful Delilah,,4753804
3931,ARB5YHB1187FB578A9,TRRXCPW128F932902A,29527.0,Beautiful Delilah,,63165862
3932,ARLPFWM1187FB4CCCB,TRQCQHD128F422D027,98147.0,Flamingo,,82076976
3933,ARWN59G1187B9AD7E4,TRNOYBD128F92FFA28,53939.0,Flamingo,,3245596
3934,ARSWHKY1187B9B40B2,TRCENNL128F42629EB,50857.0,Flamingo,,70059103
3935,ARNYDR91187FB542BF,TRHUPZU12903CF94AF,50627.0,Flamingo,,5028493
3936,ARDF6RM1187FB5A409,TRQKTFQ12903CD922A,52348.0,Flamingo,,3343556
3937,ARJUNZD1187B9A5DAE,TRCUMGN128F92F60BD,38193.0,Flamingo,,14997086
3938,ARMFL561187B9A55C9,TRMNSSV128E0782954,57913.0,Secret Love,,130164512
3939,AR35K8C1187B98F4AF,TRPLBGV128F427E9F9,27018.0,Secret Love,,13175623
3940,AR33JQI1187B9ADC2A,TRLSMKG12903D02129,4852.0,Secret Love,,2847583
3941,AR1JD6E1187FB5696C,TRGMOQJ128F9310FA5,-1.0,Secret Love,,96364288
3942,ARA60941187B9AD4A3,TRDTBDB128E0782858,242.0,Always On My Mind,,3122976
3943,ARCOEN91187B98B069,TRYAJEG128F931FCA0,53224.0,Always On My Mind,,3826248
3944,AR8DTD41187FB51ED9,TRYHZMP128F42929FC,50378.0,Always On My Mind,,13176100
3945,AR1JD6E1187FB5696C,TRFVMKU128F92E27EA,11038.0,Always On My Mind,,91261646
3946,ARFJZRY1187FB3C85E,TRTDBVG128F92CDD4D,46494.0,Tenderly,,4736203
3947,AR8Y7O51187B99879D,TRUSHRW128F92FB863,82843.0,Tenderly,,129685586
3948,AR4JY8V1187B98A62F,TRKULDU128F930C849,71396.0,Tenderly,,65994318
3949,ARS17JS1187FB58BC4,TRDTAGN128F930E8C2,120980.0,Tenderly,,100608018
3950,AR0HQE41187B9A28D3,TRMUPEX128F9344B79,45895.0,(Ghost) Riders In The Sky,,11013093
3951,ARW7TAR1187B98BB04,TRRHQXY12903CD962C,51907.0,(Ghost) Riders In The Sky,,86253481
3952,ARR057Y1187B9A16E7,TRBNLEV128F421CD33,74035.0,(Ghost) Riders In The Sky,,980378
3953,AR223M11187B9ADDD6,TRDGOFX128F426CFA5,92525.0,(Ghost) Riders In The Sky,,1068643
3954,ARKCQ6O1187FB47A1C,TRWXKPO12903C9CBED,98210.0,Six Different Ways,,11129097
3955,ARLWBTE11E2835D7E1,TRPNVYJ128F9336E42,85625.0,Six Different Ways,,100769422
3956,ARWA6NT1187FB3F15C,TRBPMYB128F147CD47,-1.0,Six Different Ways,,909880
3957,ARCCN681187B9AFD73,TRQGTPF128F92DA674,3279.0,California Dreamin',,114908132
3958,ARNIYM61187FB4F85B,TRJCBUO128F423FE77,28165.0,California Dreamin',,3403742
3959,ARSYJU71187B9A0A3A,TRCAWKK128F933859E,21170.0,California Dreamin',,62176895
3960,ARQ294N1187FB53D2A,TRJLCZV128F92F568A,46083.0,California Dreamin',,2321655
3961,AR8MDYR1187FB3C066,TRJGFIH128F933DB9E,-1.0,California Dreamin',,62787607
3962,ARD86FS1187B9BA103,TRNMZNW128F92F110F,89507.0,He's In The Jailhouse Now,,1142012
3963,AR4GUPS1187FB3E415,TRHWXMM128F4288C2D,96107.0,He's In The Jailhouse Now,,63432328
3964,AR97EHA1187B98AD5F,TROOEIN128F92E3A50,83474.0,He's In The Jailhouse Now,,1302037
3965,ARMKPQP1187FB3F521,TRASDPV12903D13D1F,24920.0,He's In The Jailhouse Now,,119873126
3966,AR5GLIU1187FB4638A,TRRADHI128F427F8A8,83473.0,He's In The Jailhouse Now,,201845
3967,ARRHNLN1187FB589BA,TRFWTNA128F92CE0CC,48296.0,Have Mercy Baby,,2015852
3968,ARCKOO81187B99006D,TRRZBKW12903CEB1D2,48291.0,Have Mercy Baby,,2358085
3969,ARQKQ801187B9AC143,TRHIFSX128F92C9FFC,48298.0,Have Mercy Baby,,46624741
3970,AR9N5P41187FB49DB3,TRLYWYS128F931F8B6,51935.0,Mad World,,11330401
3971,ARWLV931187B9B0F5A,TRKDDFL12903CB02F7,16997.0,Mad World,,6151571
3972,ARVELV01187FB42126,TRYBOAL128E0784826,-1.0,Mad World,,1090633
3973,AR7CCCC1187FB578FF,TRJAXAS128F9338CAF,61919.0,Sea Of Heartbreak,,5157852
3974,ARPAB1I1187B9AD8E4,TRXPZFQ12903C9A806,149025.0,Sea Of Heartbreak,,6630121
3975,ARQNRTK1187B9B58F2,TRDCUCM128F421CC29,62203.0,Sea Of Heartbreak,,131213592
3976,ARK9TRQ1187B99C095,TRAAGEC128E079252C,35653.0,Metal,,1126527
3977,ARLVAAI1187FB3965C,TRFFFAM128F92E2AD4,4713.0,Metal,,11946236
3978,ARTZRS11187FB4C8A9,TRNYZAD128F9311177,97631.0,Metal,,128570035
3979,AR8S39U1187B990D7A,TRZVATZ128F934AD9B,-1.0,Metal,,70889475
3980,ARBJ5U71187FB52A76,TRTAECJ12903CE0532,764.0,Everyday,,13210871
3981,AR3S4VN1187B9A1B30,TRDIZIC128F9331D75,35299.0,Everyday,,76453274
3982,ARYGKAR1187B9B7E5B,TRNPFWD12903CF4CA7,134830.0,Everyday,,2831741
3983,AR1UBH11187FB3643A,TRSUNJX128F1460134,18567.0,Everyday,,3166541
3984,ARSF0K11187B9AF319,TRAMFFW128F4263AD7,-1.0,Everyday,,71522377
3985,ARE2XCO1187FB4CBA3,TRIUTQT128F93086E6,73580.0,Between The Devil and The Deep Blue Sea,,104101280
3986,ARLPFWM1187FB4CCCB,TRUBOQV128F1498808,118605.0,Between The Devil and The Deep Blue Sea,,115372520
3987,ARGT89Y1187FB5B07A,TRYLJZD128F93199DB,140166.0,Between The Devil and The Deep Blue Sea,,10753105
3988,AR8H87D1187FB3A841,TRJLQKV128F147A89A,104659.0,Blowin' In The Wind,,3475406
3989,AR9FKRD1187B9B73D4,TRBPFPL128E0784BF6,60324.0,Blowin' In The Wind,,123827782
3990,AR0HQE41187B9A28D3,TRSNAPQ128F9343F8A,14394.0,Blowin' In The Wind,,11013211
3991,ARUL9Y61187FB3DF6B,TROJPHY12903CC50ED,31781.0,Blowin' In The Wind,,727525
3992,AR5FP401187FB523C9,TRTXXIW128F426A4D3,2673.0,Blowin' In The Wind,,830771
3993,AROZ9WA1187B995DF9,TRUZPWP128F9339710,34549.0,Blowin' In The Wind,,13335859
3994,ARTNXF71187FB59DBB,TRFVIPZ128E07965D3,111052.0,Blowin' In The Wind,,662563
3995,AR60ODO1187FB4D9AB,TRVJJDQ128F92FAE37,41040.0,Blowin' In The Wind,,1583395
3996,AR42MHZ1187FB39CAC,TRNDFLV128F9359DCB,55859.0,Blowin' In The Wind,,117068056
3997,ARW5XFX1187B9AE42A,TRDBGRW128F4269351,110549.0,Blowin' In The Wind,,3358950
3998,ARUM60L1187B9A7E1F,TRAZHZJ128F428E851,-1.0,Blowin' In The Wind,,910208
3999,ARR176H1187FB4CDFE,TRHMPSL128F4291BA1,-1.0,Blowin' In The Wind,,551325
4000,AR4HVEF1187B98BE98,TREKQRA12903CB45F3,41265.0,You Made Me love You,,122450886
4001,AREGFTR1187FB5A8FB,TRKKEZX128F931675F,39579.0,You Made Me love You,,125120132
4002,AR9IJCC1187B9A1A7C,TRGSYBE12903CD0448,128315.0,You Made Me love You,,5907071
4003,AR1AB841187B997EB7,TRCUZQQ128EF3411C9,150568.0,You Made Me love You,,5745153
4004,ARD0FN11187B9B25CD,TRCZGPF128F145D5D3,150962.0,You Made Me love You,,3401641
4005,ARMDA7X1187FB52EA8,TRBJEFM128F425AD24,95903.0,Chevrolet,,534392
4006,ARJVTRE1187B9959C0,TRBZRVP12903CAA8CC,95904.0,Chevrolet,,724167
4007,AR93RTI1187B98ECFB,TRKKILV128F4288B09,94941.0,Chevrolet,,63408516
4008,ARRAGCW1187FB4D892,TRAOMRH128F425B5A0,97070.0,"Nervous Breakdown (7"" Split Single 1999)","%19219,",12581476
4009,ARKP3YJ1187FB381AF,TRNQWSX128F93147E8,55538.0,"Nervous Breakdown (7"" Split Single 1999)","%19219,",5667975
4010,AR5UOAG1187B9A5B29,TRXEQMJ128F428BB63,19220.0,"Nervous Breakdown (7"" Split Single 1999)","%19219,",67614036
4011,ARQ76LG1187B9ACD84,TRPPCMC12903CE415E,19219.0,"Nervous Breakdown (7"" Split Single 1999)","%19219,",1602779
4012,ARZWK2R1187B98F09F,TRRRWDM128E0791464,53008.0,"Nervous Breakdown (7"" Split Single 1999)","%19219,",917521
4013,ARD0FN11187B9B25CD,TRZTMFN12903CE0500,25182.0,Dream Lover,,3613861
4014,ARROAQE1187B9909CF,TRUWHDA128F92E0F55,90031.0,Dream Lover,,7274244
4015,AREZWC61187FB52DCF,TRMOEMT128F4279857,108481.0,Dream Lover,,3037389
4016,AR6CLFP1187B9ACB94,TRLVUCS12903CDF928,-1.0,Dream Lover,,6374976
4017,ARYD3GD1187FB38B08,TRNGETB128F930EFAD,24581.0,Parchman Farm,,16900295
4018,AREOGMA1187B9908EF,TRARGZR128F92E28D6,24589.0,Parchman Farm,,1069050
4019,ARKSCPT1187FB3CB54,TRQLFHK128F424C837,117514.0,Parchman Farm,,3247632
